Age [ka BP],CO2 [µmol/mol],CH4 [nmol/mol],N2O [nmol/mol],Age [ka BP],Model Date,Obliquity,Eccentricity,Length of Perihelion
16.568,0.00020625,4.3143000000000005e-07,2.0162000000000003e-07,16.568,6282,23.661219,0.0195869226,7.0939635999999995
16.569,0.00020624,4.3121e-07,2.0162000000000003e-07,16.569,6281,23.661079,0.0195868537,7.0775604
16.57,0.00020622,4.3096e-07,2.0162000000000003e-07,16.57,6280,23.660926999999997,0.019586779199999998,7.061126700000001
16.571,0.00020621,4.3071e-07,2.0162000000000003e-07,16.571,6279,23.66078,0.0195867084,7.0447235
16.572,0.00020618999999999998,4.3047000000000007e-07,2.0162000000000003e-07,16.572,6278,23.660635,0.019586633899999997,7.028320299999999
16.573,0.00020618,4.3027e-07,2.0161000000000002e-07,16.573,6277,23.660482000000002,0.019586565,7.011932400000001
16.574,0.00020616,4.3011000000000003e-07,2.0161000000000002e-07,16.574,6276,23.660334,0.0195864886,6.995513900000001
16.575,0.00020615,4.3002000000000003e-07,2.0161000000000002e-07,16.575,6275,23.660189000000003,0.0195864178,6.979080199999999
16.576,0.00020612999999999998,4.3e-07,2.0161000000000002e-07,16.576,6274,23.66004,0.0195863415,6.962738000000001
16.577,0.00020611999999999998,4.3003e-07,2.0161000000000002e-07,16.577,6273,23.659895000000002,0.019586270700000002,6.9462891
16.578,0.0002061,4.3011000000000003e-07,2.0161000000000002e-07,16.578,6272,23.659744,0.019586201799999998,6.9299010999999995
16.579,0.00020609,4.3021e-07,2.0161000000000002e-07,16.579,6271,23.659601000000002,0.0195861291,6.9134979
16.58,0.00020606999999999998,4.3031000000000005e-07,2.0161000000000002e-07,16.58,6270,23.659456,0.0195860565,6.897064200000001
16.581,0.00020606,4.3038e-07,2.0161000000000002e-07,16.581,6269,23.659309,0.0195859876,6.8806458
16.582,0.00020603999999999997,4.3041000000000005e-07,2.0161000000000002e-07,16.582,6268,23.659160999999997,0.0195859112,6.864257799999999
16.583,0.00020602,4.3038e-07,2.0161000000000002e-07,16.583,6267,23.659012,0.0195858423,6.8478394
16.584,0.00020601,4.3029e-07,2.0161000000000002e-07,16.584,6266,23.658867,0.0195857622,6.8314056
16.585,0.00020599,4.3016000000000003e-07,2.0161000000000002e-07,16.585,6265,23.658722,0.019585697,6.815033000000001
16.586,0.00020597999999999998,4.3001e-07,2.0161000000000002e-07,16.586,6264,23.658567,0.0195856206,6.7986145
16.587,0.00020595999999999999,4.2987e-07,2.0161000000000002e-07,16.587,6263,23.658419,0.019585548,6.7822266
16.588,0.00020595,4.2976e-07,2.0161000000000002e-07,16.588,6262,23.658276,0.0195854772,6.7658385999999995
16.589,0.00020593,4.2968e-07,2.0161000000000002e-07,16.589,6261,23.658129000000002,0.0195854008,6.7494507
16.59,0.00020590999999999999,4.2965e-07,2.016e-07,16.59,6260,23.65798,0.0195853319,6.733017
16.591,0.0002059,4.2964000000000003e-07,2.016e-07,16.591,6259,23.657829,0.019585259299999998,6.7165985
16.592,0.00020587999999999997,4.2965e-07,2.016e-07,16.592,6258,23.657685999999998,0.0195851848,6.7002106
16.593,0.00020586,4.2965e-07,2.016e-07,16.593,6257,23.657536999999998,0.019585108400000002,6.683807400000001
16.594,0.00020585,4.2966000000000005e-07,2.016e-07,16.594,6256,23.657389000000002,0.019585041299999998,6.6674042
16.595,0.00020583,4.2964000000000003e-07,2.016e-07,16.595,6255,23.657244,0.0195849631,6.651000999999999
16.596,0.00020581999999999998,4.2961000000000005e-07,2.016e-07,16.596,6254,23.657093,0.019584896,6.634552
16.597,0.00020580000000000002,4.2957e-07,2.016e-07,16.597,6253,23.656948,0.0195848215,6.6181641
16.598,0.00020578,4.2954000000000007e-07,2.016e-07,16.598,6252,23.656799,0.019584747,6.601806599999999
16.599,0.00020577,4.2952e-07,2.016e-07,16.599,6251,23.656651,0.0195846781,6.5853729
16.6,0.00020575,4.2952e-07,2.016e-07,16.6,6250,23.656504,0.0195846036,6.5689697
16.601,0.00020572999999999997,4.2954000000000007e-07,2.016e-07,16.601,6249,23.656354999999998,0.019584529099999998,6.5525513
16.602,0.00020571,4.2959e-07,2.016e-07,16.602,6248,23.656212,0.0195844565,6.5361937999999995
16.603,0.00020569999999999999,4.2965e-07,2.016e-07,16.603,6247,23.656060999999998,0.0195843801,6.519760099999999
16.604,0.00020568,4.2972000000000007e-07,2.016e-07,16.604,6246,23.655916,0.019584309299999998,6.5033569
16.605,0.00020565999999999998,4.2977e-07,2.016e-07,16.605,6245,23.655764,0.0195842348,6.486908000000001
16.606,0.00020564999999999998,4.2980000000000005e-07,2.016e-07,16.606,6244,23.655621,0.0195841603,6.47052
16.607,0.00020563,4.2979000000000004e-07,2.016e-07,16.607,6243,23.655468,0.0195840877,6.4541473
16.608,0.00020561,4.2974000000000004e-07,2.016e-07,16.608,6242,23.655325,0.019584015,6.4377747
16.609,0.00020559,4.2963e-07,2.016e-07,16.609,6241,23.655178,0.019583946100000003,6.421325700000001
16.61,0.00020558,4.2948000000000006e-07,2.016e-07,16.61,6240,23.655025,0.0195838735,6.4049377
16.611,0.00020556,4.293e-07,2.016e-07,16.611,6239,23.654881,0.0195837952,6.3885345000000004
16.612,0.00020554,4.2910000000000005e-07,2.016e-07,16.612,6238,23.654732,0.0195837263,6.372161900000001
16.613,0.00020552,4.2888e-07,2.016e-07,16.613,6237,23.654579000000002,0.019583646200000002,6.355728099999999
16.614,0.00020550999999999998,4.2867000000000004e-07,2.016e-07,16.614,6236,23.65444,0.0195835792,6.339325
16.615,0.00020549,4.284700000000001e-07,2.016e-07,16.615,6235,23.654285,0.0195835028,6.322891200000001
16.616,0.00020547,4.2831000000000005e-07,2.016e-07,16.616,6234,23.654137,0.0195834246,6.306488
16.617,0.00020544999999999998,4.2818e-07,2.016e-07,16.617,6233,23.653988000000002,0.0195833575,6.2900848
16.618,0.00020543,4.2811000000000004e-07,2.016e-07,16.618,6232,23.653847,0.019583283,6.2736816
16.619,0.00020541999999999997,4.2809e-07,2.016e-07,16.619,6231,23.6537,0.0195832103,6.257263200000001
16.62,0.0002054,4.2811000000000004e-07,2.016e-07,16.62,6230,23.653551,0.019583135800000002,6.2408447
16.621,0.00020538,4.2816000000000004e-07,2.016e-07,16.621,6229,23.653402,0.0195830632,6.2244263
16.622,0.00020536,4.2823000000000007e-07,2.016e-07,16.622,6228,23.653252,0.0195829887,6.2080535999999995
16.623,0.00020533999999999998,4.2830000000000004e-07,2.016e-07,16.623,6227,23.653107000000002,0.0195829161,6.1916199
16.624,0.00020533000000000001,4.2836000000000006e-07,2.016e-07,16.624,6226,23.652962,0.0195828397,6.1752167
16.625,0.00020531,4.2843000000000003e-07,2.016e-07,16.625,6225,23.652809,0.0195827689,6.1588135
16.626,0.00020528999999999998,4.285e-07,2.016e-07,16.626,6224,23.652662,0.0195826925,6.142395
16.627,0.00020527,4.2857000000000003e-07,2.0159000000000002e-07,16.627,6223,23.65251,0.0195826236,6.1260376
16.628,0.00020525,4.2868000000000005e-07,2.0159000000000002e-07,16.628,6222,23.652369,0.0195825435,6.1095885999999995
16.629,0.00020522999999999998,4.2882e-07,2.0159000000000002e-07,16.629,6221,23.652217999999998,0.0195824709,6.093215900000001
16.63,0.00020522,4.2902e-07,2.0159000000000002e-07,16.63,6220,23.652067000000002,0.0195823982,6.0767822
16.631,0.00020519999999999997,4.2929000000000005e-07,2.0159000000000002e-07,16.631,6219,23.65192,0.0195823237,6.0603943
16.632,0.00020518,4.2962e-07,2.0159000000000002e-07,16.632,6218,23.651777,0.0195822492,6.0439910999999995
16.633,0.00020516,4.3002000000000003e-07,2.0159000000000002e-07,16.633,6217,23.651625,0.0195821747,6.027603099999999
16.634,0.00020513999999999998,4.3046e-07,2.0159000000000002e-07,16.634,6216,23.651482,0.0195821002,6.0111542
16.635,0.00020512,4.3094e-07,2.0159000000000002e-07,16.635,6215,23.651331,0.019582025700000002,5.9947815
16.636,0.0002051,4.3144e-07,2.0159000000000002e-07,16.636,6214,23.651182000000002,0.0195819512,5.978378299999999
16.637,0.00020508,4.3194000000000004e-07,2.0159000000000002e-07,16.637,6213,23.651032999999998,0.0195818786,5.9619751
16.638,0.00020507,4.3242000000000006e-07,2.0159000000000002e-07,16.638,6212,23.650885,0.019581805900000002,5.9455719
16.639,0.00020505,4.3286e-07,2.0159000000000002e-07,16.639,6211,23.65074,0.0195817295,5.929153400000001
16.64,0.00020502999999999998,4.3325000000000004e-07,2.0159000000000002e-07,16.64,6210,23.650589,0.019581660600000002,5.9127502
16.641,0.00020501,4.3356e-07,2.016e-07,16.641,6209,23.650438,0.0195815843,5.8963623
16.642,0.00020499,4.3380000000000003e-07,2.016e-07,16.642,6208,23.650292999999998,0.0195815098,5.879974400000001
16.643,0.00020496999999999998,4.3394000000000003e-07,2.016e-07,16.643,6207,23.650143,0.019581440800000002,5.863540599999999
16.644,0.00020494999999999997,4.3397000000000007e-07,2.016e-07,16.644,6206,23.649995999999998,0.019581358899999998,5.8471375
16.645,0.00020493,4.339e-07,2.016e-07,16.645,6205,23.649853,0.0195812844,5.830703700000001
16.646,0.00020491,4.3374e-07,2.016e-07,16.646,6204,23.649704,0.0195812117,5.8143005
16.647,0.00020488999999999997,4.3347000000000003e-07,2.016e-07,16.647,6203,23.649551000000002,0.0195811372,5.7979279
16.648,0.00020487,4.3313e-07,2.016e-07,16.648,6202,23.649403,0.0195810646,5.7815247
16.649,0.00020486000000000001,4.3271e-07,2.016e-07,16.649,6201,23.649258,0.0195809901,5.765121499999999
16.65,0.00020484,4.3225e-07,2.016e-07,16.65,6200,23.649110999999998,0.0195809137,5.7487183
16.651,0.00020481999999999998,4.3179000000000003e-07,2.016e-07,16.651,6199,23.648962,0.0195808373,5.7322998
16.652,0.0002048,4.3135000000000006e-07,2.016e-07,16.652,6198,23.648813,0.019580762800000002,5.715911900000001
16.653,0.00020478,4.3099e-07,2.016e-07,16.653,6197,23.648663,0.019580692099999998,5.6994629
16.654,0.00020475999999999998,4.3074000000000006e-07,2.016e-07,16.654,6196,23.648514000000002,0.0195806194,5.6830444
16.655,0.00020474,4.3062000000000003e-07,2.016e-07,16.655,6195,23.648369,0.019580541200000003,5.666641200000001
16.656,0.00020471999999999998,4.3062000000000003e-07,2.016e-07,16.656,6194,23.648218,0.0195804704,5.6502228
16.657,0.0002047,4.3072000000000003e-07,2.016e-07,16.657,6193,23.648069,0.019580393999999997,5.6338501
16.658,0.00020468,4.3087000000000005e-07,2.016e-07,16.658,6192,23.647921,0.0195803177,5.6174316
16.659,0.00020465999999999998,4.3104000000000003e-07,2.016e-07,16.659,6191,23.647776,0.019580245,5.601013200000001
16.66,0.00020463999999999997,4.312e-07,2.016e-07,16.66,6190,23.647625,0.0195801649,5.5846252
16.661,0.00020462,4.3132000000000003e-07,2.016e-07,16.661,6189,23.647472,0.0195800923,5.5682068
16.662,0.00020459999999999999,4.314e-07,2.016e-07,16.662,6188,23.647327,0.019580019599999998,5.551849400000001
16.663,0.00020458,4.3145e-07,2.016e-07,16.663,6187,23.647175,0.019579947,5.535415599999999
16.664,0.00020455999999999998,4.3146000000000003e-07,2.016e-07,16.664,6186,23.647029999999997,0.0195798669,5.5190125
16.665,0.00020454,4.3144e-07,2.016e-07,16.665,6185,23.646887,0.0195797961,5.502594
16.666,0.00020453,4.3139e-07,2.016e-07,16.666,6184,23.646734,0.0195797179,5.4861755
16.667,0.00020450999999999998,4.3131e-07,2.016e-07,16.667,6183,23.646587,0.0195796471,5.4697571
16.668,0.00020449,4.3118000000000003e-07,2.016e-07,16.668,6182,23.646435,0.0195795707,5.4533997
16.669,0.00020447,4.3102e-07,2.016e-07,16.669,6181,23.646288000000002,0.0195794962,5.436981200000001
16.67,0.00020444999999999998,4.3082000000000004e-07,2.016e-07,16.67,6180,23.646145,0.019579418,5.4205627
16.671,0.00020443,4.3057e-07,2.016e-07,16.671,6179,23.645994,0.019579343500000002,5.4041443
16.672,0.00020440999999999998,4.3027e-07,2.016e-07,16.672,6178,23.645845,0.019579269,5.387786900000001
16.673,0.00020438999999999999,4.2995e-07,2.016e-07,16.673,6177,23.645695,0.0195791945,5.371353099999999
16.674,0.00020437,4.2960000000000004e-07,2.016e-07,16.674,6176,23.645546,0.0195791181,5.35495
16.675,0.00020434999999999998,4.2924000000000005e-07,2.016e-07,16.675,6175,23.645398999999998,0.0195790473,5.3385315
16.676,0.00020433,4.2891000000000005e-07,2.016e-07,16.676,6174,23.64525,0.0195789691,5.3221435999999995
16.677,0.00020431,4.2862000000000004e-07,2.016e-07,16.677,6173,23.645103,0.0195788909,5.3057404
16.678,0.00020428999999999998,4.2839e-07,2.016e-07,16.678,6172,23.644953,0.0195788201,5.2893372
16.679,0.00020427,4.2821e-07,2.0161000000000002e-07,16.679,6171,23.644807999999998,0.0195787437,5.272933999999999
16.68,0.00020424999999999998,4.2810000000000003e-07,2.0161000000000002e-07,16.68,6170,23.644655,0.0195786674,5.2565155
16.681,0.00020423,4.2802e-07,2.0161000000000002e-07,16.681,6169,23.644505,0.0195785891,5.2400970000000004
16.682,0.00020421,4.2795e-07,2.0161000000000002e-07,16.682,6168,23.644361,0.0195785165,5.223724400000001
16.683,0.00020418999999999998,4.2789e-07,2.0161000000000002e-07,16.683,6167,23.644211,0.019578441999999998,5.2073059
16.684,0.00020417,4.2782000000000003e-07,2.0161000000000002e-07,16.684,6166,23.644061999999998,0.0195783637,5.1908875
16.685,0.00020415,4.2773000000000003e-07,2.0161000000000002e-07,16.685,6165,23.643913,0.019578291100000002,5.1744843000000005
16.686,0.00020412999999999999,4.2761000000000006e-07,2.0161000000000002e-07,16.686,6164,23.643766,0.0195782166,5.1580810999999995
16.687,0.00020411,4.2747000000000006e-07,2.0161000000000002e-07,16.687,6163,23.643614000000003,0.0195781384,5.1416626
16.688,0.00020409,4.2732000000000004e-07,2.0161000000000002e-07,16.688,6162,23.643465,0.0195780676,5.1252441
16.689,0.00020407,4.271600000000001e-07,2.0161000000000002e-07,16.689,6161,23.643316,0.0195779875,5.108825700000001
16.69,0.00020405,4.2701e-07,2.0161000000000002e-07,16.69,6160,23.643167000000002,0.0195779111,5.0923767
16.691,0.00020402999999999998,4.2689000000000003e-07,2.0161000000000002e-07,16.691,6159,23.643021,0.0195778348,5.076004
16.692,0.00020401,4.2680000000000004e-07,2.0161000000000002e-07,16.692,6158,23.642870000000002,0.0195777621,5.059646599999999
16.693,0.00020399,4.2673000000000006e-07,2.0161000000000002e-07,16.693,6157,23.642725,0.0195776857,5.043197599999999
16.694,0.00020397,4.2667000000000005e-07,2.0161000000000002e-07,16.694,6156,23.642569,0.0195776112,5.026825
16.695,0.00020394999999999997,4.2662000000000004e-07,2.0161000000000002e-07,16.695,6155,23.642422,0.0195775311,5.010391200000001
16.696,0.00020393,4.2655e-07,2.0161000000000002e-07,16.696,6154,23.642277,0.019577456599999998,4.9940337999999995
16.697,0.00020391,4.2647000000000003e-07,2.0161000000000002e-07,16.697,6153,23.642126,0.0195773803,4.9776001
16.698,0.00020388999999999997,4.2636e-07,2.0162000000000003e-07,16.698,6152,23.641981,0.0195773095,4.9611816
16.699,0.00020386999999999998,4.2623e-07,2.0162000000000003e-07,16.699,6151,23.641829,0.019577236799999998,4.944763200000001
16.7,0.00020385,4.2607e-07,2.0162000000000003e-07,16.7,6150,23.641682,0.019577153,4.92836
16.701,0.00020383,4.259e-07,2.0162000000000003e-07,16.701,6149,23.641533,0.0195770822,4.9119873
16.702,0.00020381,4.2573000000000004e-07,2.0162000000000003e-07,16.702,6148,23.641385999999997,0.0195770059,4.8955687999999995
16.703,0.00020378999999999997,4.2557e-07,2.0162000000000003e-07,16.703,6147,23.641235,0.0195769276,4.8791809
16.704,0.00020377,4.2544000000000003e-07,2.0162000000000003e-07,16.704,6146,23.641085,0.0195768531,4.8627472
16.705,0.00020375,4.2533e-07,2.0162000000000003e-07,16.705,6145,23.640936,0.0195767749,4.846344
16.706,0.00020372999999999998,4.2524e-07,2.0162000000000003e-07,16.706,6144,23.640787,0.0195766985,4.8299255
16.707,0.00020370999999999999,4.2518000000000005e-07,2.0162000000000003e-07,16.707,6143,23.640635999999997,0.019576624,4.8135223
16.708,0.00020369,4.2513e-07,2.0162000000000003e-07,16.708,6142,23.640493,0.0195765421,4.7971344
16.709,0.00020366999999999998,4.2509e-07,2.0162000000000003e-07,16.709,6141,23.640341,0.0195764694,4.780700700000001
16.71,0.00020365,4.2505000000000006e-07,2.0162000000000003e-07,16.71,6140,23.640196,0.0195763931,4.7643127
16.711,0.00020362999999999997,4.2499000000000005e-07,2.0162000000000003e-07,16.711,6139,23.640043,0.0195763186,4.7478943
16.712,0.00020361,4.2493000000000003e-07,2.0163e-07,16.712,6138,23.639896,0.0195762403,4.7315062999999995
16.713,0.00020359,4.2485000000000005e-07,2.0163e-07,16.713,6137,23.639746,0.0195761658,4.7150574
16.714,0.00020356999999999998,4.2474000000000003e-07,2.0163e-07,16.714,6136,23.639599,0.0195760876,4.6987
16.715,0.00020355000000000001,4.2462000000000005e-07,2.0163e-07,16.715,6135,23.63945,0.0195760131,4.682251
16.716,0.00020353,4.2448000000000005e-07,2.0163e-07,16.716,6134,23.639298999999998,0.019575933,4.6658935999999995
16.717,0.00020350999999999998,4.2432000000000003e-07,2.0163e-07,16.717,6133,23.639151000000002,0.0195758622,4.6494751
16.718,0.00020349,4.2414000000000004e-07,2.0163e-07,16.718,6132,23.638998,0.019575785800000002,4.6330566
16.719,0.00020347,4.2395000000000003e-07,2.0163e-07,16.719,6131,23.638851000000003,0.0195757058,4.616653400000001
16.72,0.00020344999999999999,4.2374000000000006e-07,2.0163e-07,16.72,6130,23.638704,0.019575631200000002,4.6002502
16.721,0.00020343,4.2354000000000005e-07,2.0163e-07,16.721,6129,23.638552,0.019575553,4.5838318
16.722,0.00020340999999999998,4.2336000000000005e-07,2.0163e-07,16.722,6128,23.638401,0.0195754785,4.5674285999999995
16.723,0.00020339,4.2320000000000003e-07,2.0163e-07,16.723,6127,23.638254,0.0195754021,4.5509949
16.724,0.00020337,4.2309e-07,2.0163e-07,16.724,6126,23.638105,0.0195753276,4.5346069
16.725,0.00020334999999999998,4.2303e-07,2.0164e-07,16.725,6125,23.637957,0.0195752513,4.5181885
16.726,0.00020333,4.2303e-07,2.0164e-07,16.726,6124,23.637808,0.0195751768,4.5018005
16.727,0.00020331,4.2306000000000003e-07,2.0164e-07,16.727,6123,23.637659,0.019575098500000002,4.4854126
16.728,0.00020329,4.231e-07,2.0164e-07,16.728,6122,23.637504999999997,0.0195750203,4.4689941
16.729,0.00020325999999999997,4.2311000000000003e-07,2.0164e-07,16.729,6121,23.63736,0.019574936499999997,4.4525452
16.73,0.00020324,4.2306000000000003e-07,2.0164e-07,16.73,6120,23.637209,0.0195748657,4.4361725
16.731,0.00020322,4.2294e-07,2.0164e-07,16.731,6119,23.637062,0.0195747912,4.4197388
16.732,0.00020319999999999998,4.2274000000000004e-07,2.0164e-07,16.732,6118,23.636910999999998,0.0195747074,4.4033508
16.733,0.00020318,4.2246e-07,2.0164e-07,16.733,6117,23.636766,0.0195746329,4.3869324
16.734,0.00020316,4.2211000000000007e-07,2.0164e-07,16.734,6116,23.636614,0.0195745584,4.3705292
16.735,0.00020313999999999998,4.217e-07,2.0165e-07,16.735,6115,23.636460999999997,0.019574482,4.3541107000000006
16.736,0.00020312,4.2126e-07,2.0165e-07,16.736,6114,23.636316,0.019574403799999997,4.337738
16.737,0.00020309999999999998,4.2079000000000005e-07,2.0165e-07,16.737,6113,23.636166,0.0195743311,4.3213196
16.738,0.00020308000000000001,4.2032e-07,2.0165e-07,16.738,6112,23.636021,0.0195742454,4.3049010999999995
16.739,0.00020306,4.1986000000000006e-07,2.0165e-07,16.739,6111,23.635864,0.0195741728,4.2884827
16.74,0.00020303999999999998,4.1943000000000004e-07,2.0165e-07,16.74,6110,23.635721,0.0195740946,4.2720795
16.741,0.00020302,4.1903e-07,2.0165e-07,16.741,6109,23.635571,0.0195740201,4.2557220000000004
16.742,0.000203,4.1866000000000007e-07,2.0165e-07,16.742,6108,23.635417999999998,0.01957394,4.2393035999999995
16.743,0.00020297999999999998,4.1832e-07,2.0165e-07,16.743,6107,23.635271,0.0195738636,4.2228699
16.744,0.00020296,4.1799000000000005e-07,2.0165e-07,16.744,6106,23.635118,0.0195737872,4.2064819
16.745,0.00020293999999999998,4.1768e-07,2.0166000000000002e-07,16.745,6105,23.634968,0.0195737071,4.1900482000000006
16.746,0.00020292,4.1739e-07,2.0166000000000002e-07,16.746,6104,23.634826999999998,0.0195736364,4.173690799999999
16.747,0.0002029,4.1713000000000003e-07,2.0166000000000002e-07,16.747,6103,23.634672,0.0195735563,4.1572723
